utc, local, unixts, general/nodata/time, activity/lying+sitting/time, activity/upright_stand/time, activity/upright_sporadic_walk/time, activity/upright_walk/time, activity/upright_run/time, activity/cycling/time, activity/sit2stand/count, activity/steps/count, activity/steps2/count
2021-10-26T14:45:00.000000Z, 2021-10-26T16:45:00.000000+02:00, 1635259500000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2021-10-26T15:00:00.000000Z, 2021-10-26T17:00:00.000000+02:00, 1635260400000, 0.00, 14.26, 0.09, 0.09, 0.55, 0.00, 0.00, 1.00, 59.90, 2.00
2021-10-26T15:15:00.000000Z, 2021-10-26T17:15:00.000000+02:00, 1635261300000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2021-10-26T15:30:00.000000Z, 2021-10-26T17:30:00.000000+02:00, 1635262200000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2021-10-26T15:45:00.000000Z, 2021-10-26T17:45:00.000000+02:00, 1635263100000, 0.00, 10.83, 0.56, 1.57, 2.04, 0.00, 0.00, 6.00, 169.40, 34.00
2021-10-26T16:00:00.000000Z, 2021-10-26T18:00:00.000000+02:00, 1635264000000, 0.00, 1.10, 3.13, 6.44, 4.33, 0.00, 0.00, 1.00, 375.00, 140.00
2021-10-26T16:15:00.000000Z, 2021-10-26T18:15:00.000000+02:00, 1635264900000, 0.00, 0.56, 5.83, 5.56, 3.06, 0.00, 0.00, 1.00, 260.60, 120.00
2021-10-26T16:30:00.000000Z, 2021-10-26T18:30:00.000000+02:00, 1635265800000, 0.00, 1.93, 3.31, 6.44, 3.31, 0.00, 0.00, 2.00, 283.50, 140.00
2021-10-26T16:45:00.000000Z, 2021-10-26T18:45:00.000000+02:00, 1635266700000, 0.00, 7.22, 1.94, 1.67, 4.07, 0.09, 0.00, 2.00, 401.90, 36.00
2021-10-26T17:00:00.000000Z, 2021-10-26T19:00:00.000000+02:00, 1635267600000, 0.00, 12.31, 0.18, 1.20, 1.30, 0.00, 0.00, 2.00, 129.50, 26.00
2021-10-26T17:15:00.000000Z, 2021-10-26T19:15:00.000000+02:00, 1635268500000, 0.00, 13.90, 0.00, 0.37, 0.74, 0.00, 0.00, 1.00, 64.60, 8.00
2021-10-26T17:30:00.000000Z, 2021-10-26T19:30:00.000000+02:00, 1635269400000, 0.00, 14.81, 0.00, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 4.00
2021-10-26T17:45:00.000000Z, 2021-10-26T19:45:00.000000+02:00, 1635270300000, 0.00, 14.45, 0.00, 0.09, 0.46, 0.00, 0.00, 1.00, 36.90, 2.00
2021-10-26T18:00:00.000000Z, 2021-10-26T20:00:00.000000+02:00, 1635271200000, 0.00, 11.85, 0.56, 1.11, 1.48, 0.00, 0.00, 6.00, 76.20, 24.00
2021-10-26T18:15:00.000000Z, 2021-10-26T20:15:00.000000+02:00, 1635272100000, 0.00, 11.60, 1.20, 1.10, 1.10, 0.00, 0.00, 10.00, 69.60, 24.00
2021-10-26T18:30:00.000000Z, 2021-10-26T20:30:00.000000+02:00, 1635273000000, 0.00, 13.53, 0.09, 0.37, 1.01, 0.00, 0.00, 1.00, 85.30, 8.00
2021-10-26T18:45:00.000000Z, 2021-10-26T20:45:00.000000+02:00, 1635273900000, 0.00, 14.81, 0.00, 0.00, 0.18, 0.00, 0.00, 1.00, 13.40, 0.00
2021-10-26T19:00:00.000000Z, 2021-10-26T21:00:00.000000+02:00, 1635274800000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.00, 0.00, 0.00
2021-10-26T19:15:00.000000Z, 2021-10-26T21:15:00.000000+02:00, 1635275700000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T19:30:00.000000Z, 2021-10-26T21:30:00.000000+02:00, 1635276600000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T19:45:00.000000Z, 2021-10-26T21:45:00.000000+02:00, 1635277500000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T20:00:00.000000Z, 2021-10-26T22:00:00.000000+02:00, 1635278400000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T20:15:00.000000Z, 2021-10-26T22:15:00.000000+02:00, 1635279300000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2021-10-26T20:30:00.000000Z, 2021-10-26T22:30:00.000000+02:00, 1635280200000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T20:45:00.000000Z, 2021-10-26T22:45:00.000000+02:00, 1635281100000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T21:00:00.000000Z, 2021-10-26T23:00:00.000000+02:00, 1635282000000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T21:15:00.000000Z, 2021-10-26T23:15:00.000000+02:00, 1635282900000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T21:30:00.000000Z, 2021-10-26T23:30:00.000000+02:00, 1635283800000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2021-10-26T21:45:00.000000Z, 2021-10-26T23:45:00.000000+02:00, 1635284700000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T22:00:00.000000Z, 2021-10-27T00:00:00.000000+02:00, 1635285600000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T22:15:00.000000Z, 2021-10-27T00:15:00.000000+02:00, 1635286500000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T22:30:00.000000Z, 2021-10-27T00:30:00.000000+02:00, 1635287400000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2021-10-26T22:45:00.000000Z, 2021-10-27T00:45:00.000000+02:00, 1635288300000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T23:00:00.000000Z, 2021-10-27T01:00:00.000000+02:00, 1635289200000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2021-10-26T23:15:00.000000Z, 2021-10-27T01:15:00.000000+02:00, 1635290100000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T23:30:00.000000Z, 2021-10-27T01:30:00.000000+02:00, 1635291000000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T23:45:00.000000Z, 2021-10-27T01:45:00.000000+02:00, 1635291900000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T00:00:00.000000Z, 2021-10-27T02:00:00.000000+02:00, 1635292800000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T00:15:00.000000Z, 2021-10-27T02:15:00.000000+02:00, 1635293700000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T00:30:00.000000Z, 2021-10-27T02:30:00.000000+02:00, 1635294600000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T00:45:00.000000Z, 2021-10-27T02:45:00.000000+02:00, 1635295500000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T01:00:00.000000Z, 2021-10-27T03:00:00.000000+02:00, 1635296400000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T01:15:00.000000Z, 2021-10-27T03:15:00.000000+02:00, 1635297300000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T01:30:00.000000Z, 2021-10-27T03:30:00.000000+02:00, 1635298200000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T01:45:00.000000Z, 2021-10-27T03:45:00.000000+02:00, 1635299100000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T02:00:00.000000Z, 2021-10-27T04:00:00.000000+02:00, 1635300000000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T02:15:00.000000Z, 2021-10-27T04:15:00.000000+02:00, 1635300900000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T02:30:00.000000Z, 2021-10-27T04:30:00.000000+02:00, 1635301800000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T02:45:00.000000Z, 2021-10-27T04:45:00.000000+02:00, 1635302700000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T03:00:00.000000Z, 2021-10-27T05:00:00.000000+02:00, 1635303600000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T03:15:00.000000Z, 2021-10-27T05:15:00.000000+02:00, 1635304500000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T03:30:00.000000Z, 2021-10-27T05:30:00.000000+02:00, 1635305400000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T03:45:00.000000Z, 2021-10-27T05:45:00.000000+02:00, 1635306300000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T04:00:00.000000Z, 2021-10-27T06:00:00.000000+02:00, 1635307200000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T04:15:00.000000Z, 2021-10-27T06:15:00.000000+02:00, 1635308100000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T04:30:00.000000Z, 2021-10-27T06:30:00.000000+02:00, 1635309000000, 0.00, 14.63, 0.00, 0.00, 0.37, 0.00, 0.00, 1.00, 43.70, 0.00
2021-10-27T04:45:00.000000Z, 2021-10-27T06:45:00.000000+02:00, 1635309900000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T05:00:00.000000Z, 2021-10-27T07:00:00.000000+02:00, 1635310800000, 0.00, 13.80, 0.00, 0.74, 0.46, 0.00, 0.00, 2.00, 43.50, 16.00
2021-10-27T05:15:00.000000Z, 2021-10-27T07:15:00.000000+02:00, 1635311700000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T05:30:00.000000Z, 2021-10-27T07:30:00.000000+02:00, 1635312600000, 0.00, 14.54, 0.09, 0.09, 0.28, 0.00, 0.00, 1.00, 7.70, 2.00
2021-10-27T05:45:00.000000Z, 2021-10-27T07:45:00.000000+02:00, 1635313500000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T06:00:00.000000Z, 2021-10-27T08:00:00.000000+02:00, 1635314400000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T06:15:00.000000Z, 2021-10-27T08:15:00.000000+02:00, 1635315300000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2021-10-27T06:30:00.000000Z, 2021-10-27T08:30:00.000000+02:00, 1635316200000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T06:45:00.000000Z, 2021-10-27T08:45:00.000000+02:00, 1635317100000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2021-10-27T07:00:00.000000Z, 2021-10-27T09:00:00.000000+02:00, 1635318000000, 0.00, 9.44, 0.28, 1.85, 3.43, 0.00, 0.00, 2.00, 286.10, 40.00
2021-10-27T07:15:00.000000Z, 2021-10-27T09:15:00.000000+02:00, 1635318900000, 0.00, 8.61, 4.54, 0.18, 1.57, 0.09, 0.00, 1.00, 188.90, 4.00
2021-10-27T07:30:00.000000Z, 2021-10-27T09:30:00.000000+02:00, 1635319800000, 0.00, 13.52, 0.37, 0.28, 0.83, 0.00, 0.00, 2.00, 81.70, 6.00
2021-10-27T07:45:00.000000Z, 2021-10-27T09:45:00.000000+02:00, 1635320700000, 0.00, 13.70, 0.00, 0.56, 0.74, 0.00, 0.00, 2.00, 65.70, 12.00
2021-10-27T08:00:00.000000Z, 2021-10-27T10:00:00.000000+02:00, 1635321600000, 0.00, 12.70, 0.92, 0.64, 0.74, 0.00, 0.00, 1.00, 65.80, 14.00
2021-10-27T08:15:00.000000Z, 2021-10-27T10:15:00.000000+02:00, 1635322500000, 0.00, 12.78, 0.00, 0.09, 2.13, 0.00, 0.00, 2.00, 222.10, 2.00
2021-10-27T08:30:00.000000Z, 2021-10-27T10:30:00.000000+02:00, 1635323400000, 0.00, 13.70, 0.00, 0.09, 1.20, 0.00, 0.00, 5.00, 144.00, 2.00
2021-10-27T08:45:00.000000Z, 2021-10-27T10:45:00.000000+02:00, 1635324300000, 0.00, 13.15, 0.00, 0.18, 1.67, 0.00, 0.00, 4.00, 173.80, 4.00
2021-10-27T09:00:00.000000Z, 2021-10-27T11:00:00.000000+02:00, 1635325200000, 0.00, 11.11, 0.56, 0.83, 2.50, 0.00, 0.00, 1.00, 264.80, 18.00
2021-10-27T09:15:00.000000Z, 2021-10-27T11:15:00.000000+02:00, 1635326100000, 0.00, 13.33, 0.56, 0.65, 0.46, 0.00, 0.00, 4.00, 34.00, 14.00
2021-10-27T09:30:00.000000Z, 2021-10-27T11:30:00.000000+02:00, 1635327000000, 0.00, 11.02, 0.18, 0.46, 3.33, 0.00, 0.00, 1.00, 368.10, 10.00
2021-10-27T09:45:00.000000Z, 2021-10-27T11:45:00.000000+02:00, 1635327900000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T10:00:00.000000Z, 2021-10-27T12:00:00.000000+02:00, 1635328800000, 0.00, 10.37, 0.46, 1.48, 2.69, 0.00, 0.00, 2.00, 254.30, 32.00
2021-10-27T10:15:00.000000Z, 2021-10-27T12:15:00.000000+02:00, 1635329700000, 0.00, 14.72, 0.00, 0.09, 0.18, 0.00, 0.00, 1.00, 18.50, 2.00
2021-10-27T10:30:00.000000Z, 2021-10-27T12:30:00.000000+02:00, 1635330600000, 0.00, 14.63, 0.00, 0.09, 0.28, 0.00, 0.00, 1.00, 26.50, 2.00
2021-10-27T10:45:00.000000Z, 2021-10-27T12:45:00.000000+02:00, 1635331500000, 0.00, 13.52, 0.00, 0.46, 1.02, 0.00, 0.00, 2.00, 91.50, 10.00
2021-10-27T11:00:00.000000Z, 2021-10-27T13:00:00.000000+02:00, 1635332400000, 0.00, 11.78, 0.92, 1.10, 1.20, 0.00, 0.00, 3.00, 96.50, 24.00
2021-10-27T11:15:00.000000Z, 2021-10-27T13:15:00.000000+02:00, 1635333300000, 0.00, 9.44, 2.22, 1.30, 2.04, 0.00, 0.00, 1.00, 192.30, 28.00
2021-10-27T11:30:00.000000Z, 2021-10-27T13:30:00.000000+02:00, 1635334200000, 0.00, 12.31, 0.28, 0.74, 1.67, 0.00, 0.00, 3.00, 150.70, 16.00
2021-10-27T11:45:00.000000Z, 2021-10-27T13:45:00.000000+02:00, 1635335100000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T12:00:00.000000Z, 2021-10-27T14:00:00.000000+02:00, 1635336000000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T12:15:00.000000Z, 2021-10-27T14:15:00.000000+02:00, 1635336900000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T12:30:00.000000Z, 2021-10-27T14:30:00.000000+02:00, 1635337800000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T12:45:00.000000Z, 2021-10-27T14:45:00.000000+02:00, 1635338700000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T13:00:00.000000Z, 2021-10-27T15:00:00.000000+02:00, 1635339600000, 0.00, 12.78, 0.18, 0.74, 1.30, 0.00, 0.00, 2.00, 113.00, 16.00
2021-10-27T13:15:00.000000Z, 2021-10-27T15:15:00.000000+02:00, 1635340500000, 0.00, 14.17, 0.00, 0.18, 0.65, 0.00, 0.00, 0.00, 60.60, 4.00
2021-10-27T13:30:00.000000Z, 2021-10-27T15:30:00.000000+02:00, 1635341400000, 0.00, 11.23, 1.10, 1.38, 1.29, 0.00, 0.00, 1.00, 109.60, 30.00
2021-10-27T13:45:00.000000Z, 2021-10-27T15:45:00.000000+02:00, 1635342300000, 0.00, 14.17, 0.00, 0.09, 0.74, 0.00, 0.00, 1.00, 84.10, 2.00
2021-10-27T14:00:00.000000Z, 2021-10-27T16:00:00.000000+02:00, 1635343200000, 0.00, 12.96, 0.56, 0.46, 1.02, 0.00, 0.00, 1.00, 91.80, 10.00
2021-10-27T14:15:00.000000Z, 2021-10-27T16:15:00.000000+02:00, 1635344100000, 0.00, 13.53, 0.00, 0.37, 1.10, 0.00, 0.00, 2.00, 93.40, 8.00
2021-10-27T14:30:00.000000Z, 2021-10-27T16:30:00.000000+02:00, 1635345000000, 0.00, 14.81, 0.00, 0.09, 0.09, 0.00, 0.00, 1.00, 6.20, 2.00
2021-10-27T14:45:00.000000Z, 2021-10-27T16:45:00.000000+02:00, 1635345900000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T15:00:00.000000Z, 2021-10-27T17:00:00.000000+02:00, 1635346800000, 0.00, 12.79, 0.09, 0.09, 1.84, 0.18, 0.00, 1.00, 183.30, 2.00
2021-10-27T15:15:00.000000Z, 2021-10-27T17:15:00.000000+02:00, 1635347700000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T15:30:00.000000Z, 2021-10-27T17:30:00.000000+02:00, 1635348600000, 0.00, 13.61, 0.00, 0.28, 1.02, 0.09, 0.00, 2.00, 95.50, 6.00
2021-10-27T15:45:00.000000Z, 2021-10-27T17:45:00.000000+02:00, 1635349500000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T16:00:00.000000Z, 2021-10-27T18:00:00.000000+02:00, 1635350400000, 0.00, 9.63, 0.56, 1.94, 2.87, 0.00, 0.00, 4.00, 281.40, 42.00
2021-10-27T16:15:00.000000Z, 2021-10-27T18:15:00.000000+02:00, 1635351300000, 0.00, 11.41, 2.21, 0.92, 0.46, 0.00, 0.00, 3.00, 43.90, 20.00
2021-10-27T16:30:00.000000Z, 2021-10-27T18:30:00.000000+02:00, 1635352200000, 0.00, 9.26, 1.85, 1.94, 1.94, 0.00, 0.00, 2.00, 189.20, 42.00
2021-10-27T16:45:00.000000Z, 2021-10-27T18:45:00.000000+02:00, 1635353100000, 0.00, 13.44, 0.64, 0.37, 0.55, 0.00, 0.00, 2.00, 54.50, 8.00
2021-10-27T17:00:00.000000Z, 2021-10-27T19:00:00.000000+02:00, 1635354000000, 0.00, 10.00, 1.20, 1.76, 2.04, 0.00, 0.00, 3.00, 198.30, 38.00
2021-10-27T17:15:00.000000Z, 2021-10-27T19:15:00.000000+02:00, 1635354900000, 0.00, 14.35, 0.28, 0.18, 0.18, 0.00, 0.00, 1.00, 10.50, 4.00
2021-10-27T17:30:00.000000Z, 2021-10-27T19:30:00.000000+02:00, 1635355800000, 0.00, 13.89, 0.00, 0.28, 0.83, 0.00, 0.00, 3.00, 76.40, 6.00
2021-10-27T17:45:00.000000Z, 2021-10-27T19:45:00.000000+02:00, 1635356700000, 0.00, 14.82, 0.00, 0.00, 0.18, 0.00, 0.00, 6.00, 14.00, 0.00
2021-10-27T18:00:00.000000Z, 2021-10-27T20:00:00.000000+02:00, 1635357600000, 0.00, 14.35, 0.00, 0.00, 0.65, 0.00, 0.00, 2.00, 41.20, 0.00
2021-10-27T18:15:00.000000Z, 2021-10-27T20:15:00.000000+02:00, 1635358500000, 0.00, 4.33, 1.75, 4.23, 4.60, 0.09, 0.00, 8.00, 368.70, 92.00
2021-10-27T18:30:00.000000Z, 2021-10-27T20:30:00.000000+02:00, 1635359400000, 0.00, 1.02, 7.32, 4.82, 1.85, 0.00, 0.00, 2.00, 111.90, 104.00
2021-10-27T18:45:00.000000Z, 2021-10-27T20:45:00.000000+02:00, 1635360300000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T19:00:00.000000Z, 2021-10-27T21:00:00.000000+02:00, 1635361200000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T19:15:00.000000Z, 2021-10-27T21:15:00.000000+02:00, 1635362100000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T19:30:00.000000Z, 2021-10-27T21:30:00.000000+02:00, 1635363000000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T19:45:00.000000Z, 2021-10-27T21:45:00.000000+02:00, 1635363900000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T20:00:00.000000Z, 2021-10-27T22:00:00.000000+02:00, 1635364800000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T20:15:00.000000Z, 2021-10-27T22:15:00.000000+02:00, 1635365700000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T20:30:00.000000Z, 2021-10-27T22:30:00.000000+02:00, 1635366600000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T20:45:00.000000Z, 2021-10-27T22:45:00.000000+02:00, 1635367500000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T21:00:00.000000Z, 2021-10-27T23:00:00.000000+02:00, 1635368400000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T21:15:00.000000Z, 2021-10-27T23:15:00.000000+02:00, 1635369300000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T21:30:00.000000Z, 2021-10-27T23:30:00.000000+02:00, 1635370200000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T21:45:00.000000Z, 2021-10-27T23:45:00.000000+02:00, 1635371100000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T22:00:00.000000Z, 2021-10-28T00:00:00.000000+02:00, 1635372000000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T22:15:00.000000Z, 2021-10-28T00:15:00.000000+02:00, 1635372900000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2021-10-27T22:30:00.000000Z, 2021-10-28T00:30:00.000000+02:00, 1635373800000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T22:45:00.000000Z, 2021-10-28T00:45:00.000000+02:00, 1635374700000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T23:00:00.000000Z, 2021-10-28T01:00:00.000000+02:00, 1635375600000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T23:15:00.000000Z, 2021-10-28T01:15:00.000000+02:00, 1635376500000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T23:30:00.000000Z, 2021-10-28T01:30:00.000000+02:00, 1635377400000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-27T23:45:00.000000Z, 2021-10-28T01:45:00.000000+02:00, 1635378300000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-28T00:00:00.000000Z, 2021-10-28T02:00:00.000000+02:00, 1635379200000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-28T00:15:00.000000Z, 2021-10-28T02:15:00.000000+02:00, 1635380100000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-28T00:30:00.000000Z, 2021-10-28T02:30:00.000000+02:00, 1635381000000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-28T00:45:00.000000Z, 2021-10-28T02:45:00.000000+02:00, 1635381900000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-28T01:00:00.000000Z, 2021-10-28T03:00:00.000000+02:00, 1635382800000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-28T01:15:00.000000Z, 2021-10-28T03:15:00.000000+02:00, 1635383700000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-28T01:30:00.000000Z, 2021-10-28T03:30:00.000000+02:00, 1635384600000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-28T01:45:00.000000Z, 2021-10-28T03:45:00.000000+02:00, 1635385500000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-28T02:00:00.000000Z, 2021-10-28T04:00:00.000000+02:00, 1635386400000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-28T02:15:00.000000Z, 2021-10-28T04:15:00.000000+02:00, 1635387300000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-28T02:30:00.000000Z, 2021-10-28T04:30:00.000000+02:00, 1635388200000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
